1780004940,64,32481,3546,36027,serial
1780004940,64,32020,3577,35597,serial
1780004940,64,31509,3596,35105,serial
1780004940,64,31900,3887,35787,serial
1780004940,64,31960,3476,35436,serial
1780004940,64,32521,3486,36007,serial
1780004940,64,32431,3236,35667,serial
1780004940,64,30718,3496,34214,serial
1780004940,64,31519,3066,34585,serial
1780004940,64,30487,3125,33612,serial
1780004940,64,61775,3627,65402,serial
1780004940,64,31179,3186,34365,serial
1780004940,64,31539,3086,34625,serial
1780004940,64,31338,3256,34594,serial
1780004940,64,38452,4028,42480,serial
1780004940,64,32281,3256,35537,serial
1780004940,64,32210,3277,35487,serial
1780004940,64,31549,3407,34956,serial
1780004940,64,31509,3637,35146,serial
1780004940,64,32902,3486,36388,serial
1780004940,64,32220,3326,35546,serial
1780004940,64,32190,3216,35406,serial
1780004940,64,32140,3396,35536,serial
1780004940,64,31819,3477,35296,serial
1780004940,64,32371,3547,35918,serial
1780004940,64,32821,3336,36157,serial
1780004940,64,32511,3256,35767,serial
1780004940,64,32501,3085,35586,serial
1780004940,64,32251,3346,35597,serial
1780004940,64,32060,3567,35627,serial
1780004940,64,32531,3447,35978,serial
1780004940,64,31790,3787,35577,serial
1780004940,64,32351,3366,35717,serial
1780004940,64,32221,3216,35437,serial
1780004940,64,31910,3406,35316,serial
1780004940,64,32240,3447,35687,serial
1780004940,64,32330,3297,35627,serial
1780004940,64,32601,3247,35848,serial
1780004940,64,32340,3377,35717,serial
1780004940,64,32200,3557,35757,serial
1780004940,64,32531,3346,35877,serial
1780004940,64,32090,3276,35366,serial
1780004940,64,30998,3296,34294,serial
1780004940,64,32490,3276,35766,serial
1780004940,64,30838,3256,34094,serial
1780004940,64,31719,3206,34925,serial
1780004940,64,32912,3096,36008,serial
1780004940,64,55163,3396,58559,serial
1780004940,64,32321,3266,35587,serial
1780004940,64,32300,3176,35476,serial
1780004940,64,32531,3106,35637,serial
1780004940,64,32380,3076,35456,serial
1780004940,64,32280,3196,35476,serial
1780004940,64,31128,3377,34505,serial
1780004940,64,32692,3356,36048,serial
1780004940,64,32030,3126,35156,serial
1780004940,64,32581,3166,35747,serial
1780004940,64,32510,3045,35555,serial
1780004940,64,32160,3045,35205,serial
1780004940,64,31880,3256,35136,serial
1780004940,64,66624,3587,70211,serial
1780004940,64,31008,3246,34254,serial
1780004940,64,31999,3266,35265,serial
1780004940,64,31348,3256,34604,serial
1780004940,64,32551,3206,35757,serial
1780004940,64,92873,3647,96520,serial
1780004940,64,32801,3497,36298,serial
1780004940,64,32481,3386,35867,serial
1780004940,64,32941,3256,36197,serial
1780004940,64,31429,3556,34985,serial
1780004940,64,32300,3156,35456,serial
1780004940,64,30597,3206,33803,serial
1780004940,64,32491,3356,35847,serial
1780004940,64,31859,3226,35085,serial
1780004940,64,32150,3116,35266,serial
1780004940,64,31840,3166,35006,serial
1780004940,64,31749,3607,35356,serial
1780004940,64,32731,3196,35927,serial
1780004940,64,31599,3156,34755,serial
1780004940,64,32400,3056,35456,serial
1780004940,64,32100,3086,35186,serial
1780004940,64,31759,3357,35116,serial
1780004940,64,32520,3316,35836,serial
1780004940,64,31889,3677,35566,serial
1780004940,64,32551,3417,35968,serial
1780004940,64,32380,3447,35827,serial
1780004940,64,31869,3457,35326,serial
1780004940,64,31850,3376,35226,serial
1780004940,64,31098,3226,34324,serial
1780004940,64,31930,3206,35136,serial
1780004940,64,31940,3537,35477,serial
1780004940,64,31559,3236,34795,serial
1780004940,64,31859,3336,35195,serial
1780004940,64,32631,3356,35987,serial
1780004940,64,31959,3246,35205,serial
1780004940,65,33463,3166,36629,serial
1780004940,64,33463,3175,36638,serial
1780004940,64,31499,3466,34965,serial
1780004940,64,31900,3216,35116,serial
1780004940,64,32621,3176,35797,serial
1780004940,64,32030,3236,35266,serial
1780004940,64,32831,3016,35847,serial
1780004940,64,30697,2956,33653,serial
1780004940,64,31870,3116,34986,serial
1780004940,64,32912,3397,36309,serial
1780004940,64,32210,3296,35506,serial
1780004940,64,32511,3286,35797,serial
1780004940,64,32010,3216,35226,serial
1780004940,64,31659,3125,34784,serial
1780004940,64,32100,3166,35266,serial
1780004940,64,32401,3116,35517,serial
1780004940,64,32060,3556,35616,serial
1780004940,64,31860,3246,35106,serial
1780004940,64,32812,3216,36028,serial
1780004940,64,31148,3236,34384,serial
1780004940,64,32401,3175,35576,serial
1780004940,64,31859,3287,35146,serial
